,ID,Gender,Race,Age_at_Release,Residence_PUMA,Supervision_Risk_Score_First,Supervision_Level_First,Education_Level,Dependents,Prison_Years,Prior_Arrest_Episodes_Felony,Prior_Arrest_Episodes_Misd,Prior_Arrest_Episodes_Violent,Prior_Arrest_Episodes_Property,Prior_Arrest_Episodes_Drug,Prior_Arrest_Episodes_PPViolationCharges,Prior_Arrest_Episodes_DVCharges,Prior_Arrest_Episodes_GunCharges,Prior_Conviction_Episodes_Felony,Prior_Conviction_Episodes_Misd,Prior_Conviction_Episodes_Viol,Prior_Conviction_Episodes_Prop,Prior_Conviction_Episodes_Drug,Prior_Conviction_Episodes_PPViolationCharges,Prior_Conviction_Episodes_DomesticViolenceCharges,Prior_Conviction_Episodes_GunCharges,Prior_Revocations_Parole,Prior_Revocations_Probation,Condition_MH_SA,Condition_Cog_Ed,Condition_Other,Violations_ElectronicMonitoring,Violations_Instruction,Violations_FailToReport,Violations_MoveWithoutPermission,Delinquency_Reports,Program_Attendances,Program_UnexcusedAbsences,Residence_Changes,Percent_Days_Employed,Jobs_Per_Year,Employment_Exempt,Recidivism_Within_3years
3411,3503,1,1,55,21,6.0,2,0,0,1.5,10,6,3,5,2,5,0,1,3,4,0,3,0,1,0,0,1,0,1,1,1,0,0,1,1,4,10,0,1,0.0,0.0,0,0
3412,3504,1,0,55,17,5.0,0,2,2,2.5,2,6,0,0,3,2,0,0,1,3,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,10,0,0,0.0,0.0,1,1
3413,3505,1,1,55,8,4.0,2,2,2,1.5,10,6,3,5,1,1,0,0,3,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,1.0,1.017409471,0,0
3414,3507,1,0,55,17,5.0,0,0,0,1.5,9,6,3,1,5,4,1,1,3,2,0,1,2,0,0,1,0,0,1,1,0,0,0,0,0,0,7,0,0,0.419402985,0.545149254,1,1
3415,3508,1,1,55,18,3.0,1,0,0,3.5,7,1,2,1,0,4,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,4,3,0,0,0.0,0.0,1,0
3416,7313,1,1,30,6,6.0,0,1,1,0.5,3,1,0,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,0,0,2,0.0,0.0,0,0
3417,3509,1,1,55,4,3.0,1,0,0,2.5,10,6,3,5,0,1,0,0,3,3,0,3,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0.0,0.0,1,1
3418,3510,0,1,55,20,3.0,0,2,2,3.5,10,4,3,5,0,3,1,0,3,2,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1
3419,3511,1,0,55,5,10.0,1,0,0,3.5,10,6,1,5,4,3,0,0,3,4,0,3,1,1,0,0,1,0,1,1,0,0,0,0,0,2,0,0,1,0.0,0.0,1,0
3420,3512,1,1,55,1,3.0,0,0,0,2.5,10,6,3,5,2,5,1,0,3,4,1,3,1,1,0,0,0,1,1,1,1,0,0,0,0,0,6,2,3,1.0,2.0,0,1
3421,3513,1,1,55,25,3.0,1,0,0,3.5,5,6,3,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0.852424081,0.194592435,1,0
3422,3514,1,1,55,17,4.0,0,2,2,1.5,10,6,1,2,1,5,0,0,3,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,1,0.0,0.0,0,0
3423,3515,1,0,55,16,9.0,1,1,1,3.5,10,6,3,4,2,0,0,1,3,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0.842615012,0.663286925,1,0
3424,3516,1,1,55,4,1.0,0,0,0,0.5,10,6,1,5,0,5,0,0,3,4,1,3,0,0,0,0,0,0,0,0,0,0,1,1,0,2,5,0,0,1.0,1.0,0,0
3425,3517,1,1,55,11,2.0,0,3,3,1.5,8,3,2,0,5,1,0,0,3,1,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
3426,3518,1,0,55,5,10.0,1,0,0,3.5,10,4,1,5,1,1,0,0,3,0,0,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,6,0,1,0.765765766,1.0,0,1
3427,3519,1,0,55,7,7.0,2,0,0,1.5,10,6,1,5,3,4,0,1,3,4,0,3,1,0,0,0,0,1,1,1,1,0,0,0,0,0,8,0,2,0.479310345,0.31487069,0,1
3428,3520,1,1,55,18,3.0,0,0,0,1.5,10,6,0,5,2,4,0,0,3,4,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1
3429,3521,1,0,55,5,2.0,0,3,3,2.5,10,6,1,4,5,0,0,0,3,4,1,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,10,0,0,1.0,0.922348485,0,1
3430,3522,1,1,55,23,3.0,0,1,1,1.5,10,6,3,5,1,5,0,0,3,4,1,3,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,1
3431,3523,1,0,55,12,3.0,0,2,2,2.5,10,5,1,4,5,1,0,1,1,1,0,1,2,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0.0,0.0,1,1
3432,3524,1,0,55,12,2.0,0,2,2,1.5,6,6,1,1,2,2,1,1,3,4,0,2,1,0,0,1,0,0,1,1,0,0,0,0,0,0,6,0,0,1.0,0.306675063,1,0
3433,3525,1,1,55,22,5.0,0,0,0,2.5,10,1,0,5,1,2,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,4,0,0,0,0.760658915,0.353924419,0,1
3434,3526,0,0,55,12,6.0,2,0,0,1.5,10,5,1,3,5,2,0,1,3,0,0,1,2,0,0,1,0,1,1,1,0,0,0,0,0,0,7,0,0,0.965044551,0.2503427,0,0
3435,3527,1,1,55,11,6.0,2,2,2,3.5,10,6,3,5,3,0,0,0,3,3,1,3,2,0,0,0,0,0,1,1,1,0,0,0,0,4,7,0,0,0.632067138,0.161329505,1,0
3436,3528,1,1,55,7,4.0,0,3,3,1.5,10,6,3,5,5,5,1,0,3,4,0,3,2,1,0,0,0,0,1,1,0,0,1,0,0,0,10,0,2,0.380424746,0.337257618,0,1
3437,3529,1,0,55,21,2.0,0,1,1,2.5,6,2,0,2,3,1,0,1,3,2,0,1,2,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0.966850829,1.0,0,0
3438,3530,0,0,55,10,1.0,0,0,0,2.5,10,6,3,3,5,5,0,1,3,4,0,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,6,0,2,0.176572418,0.210761685,0,0
3439,3531,1,0,55,4,3.0,0,3,3,1.5,8,3,1,2,5,0,1,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,5,0,0,1.0,1.808168317,0,1
3440,3532,1,1,55,8,2.0,0,3,3,0.5,2,6,1,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0.0,0.0,0,0
3441,3533,1,1,55,25,4.0,1,1,1,3.5,6,6,3,2,1,2,0,0,2,4,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,4,0,0,1,0.0,0.635217391,0,0
3442,3534,1,1,55,25,4.0,0,3,3,3.5,10,6,3,5,2,4,0,1,3,4,1,2,2,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0.0,0.0,0,0
3443,3535,1,1,55,7,6.0,2,0,0,1.5,10,6,3,5,1,5,0,0,3,4,1,3,0,1,0,0,0,0,1,1,0,0,0,0,1,0,9,0,1,0.0,0.0,1,1
3444,3536,1,1,55,5,4.0,0,0,0,2.5,10,6,3,5,2,2,1,1,3,3,1,3,0,1,1,1,0,0,1,0,0,0,0,0,0,0,10,0,0,0.663900415,0.151556017,1,0
3445,3537,1,1,55,11,10.0,1,0,0,1.5,10,6,2,5,1,5,0,0,3,4,1,3,0,1,0,0,0,0,0,0,1,0,0,0,0,4,0,0,3,0.0,0.0,0,1
3446,3538,1,1,45,7,10.0,1,2,2,3.5,5,6,3,3,1,0,1,0,2,4,1,2,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0.066079295,1.0,0,0
3447,3539,1,0,55,4,6.0,2,2,2,2.5,10,4,1,5,4,1,0,0,3,4,1,3,2,0,0,0,0,1,0,1,0,0,0,0,1,4,4,1,1,1.0,1.207438017,1,0
3448,3540,1,0,55,22,3.0,1,1,1,3.5,7,6,3,2,0,2,0,0,2,4,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,4,6,3,2,1.0,1.118112245,0,0
3449,3541,1,0,55,24,4.0,1,3,3,2.5,6,2,1,2,0,1,0,0,3,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,10,0,0,0.988483685,0.701055662,1,0
3450,3542,1,1,55,2,2.0,0,3,3,0.5,10,6,1,5,3,5,0,0,3,2,0,3,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1.0,1.0,0,0
3451,3543,1,1,55,22,5.0,0,0,0,2.5,10,6,3,3,0,5,1,0,3,4,1,2,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1
3452,3544,1,1,55,8,3.0,0,1,1,0.5,10,6,3,5,1,3,0,0,2,4,1,3,0,0,0,0,0,0,1,1,1,0,0,0,0,0,6,0,0,0.986111111,1.0,0,1
3453,3545,1,1,55,7,6.0,2,0,0,1.5,10,5,3,5,5,5,0,1,3,3,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.75865339,0.173186344,0,0
3454,3546,1,1,55,21,8.0,2,1,1,3.5,10,1,0,5,0,3,0,1,3,1,0,3,0,1,0,0,1,0,1,0,0,0,0,0,1,3,2,0,0,1.0,0.941365979,1,1
3455,3547,0,1,55,12,4.0,0,2,2,1.5,10,6,2,5,0,5,0,0,3,4,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.080082136,0.25,1,1
3456,3548,1,1,55,4,4.0,0,3,3,1.5,10,6,3,5,2,5,1,0,3,4,1,3,2,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0.0,0.0,1,1
3457,3549,1,0,55,22,2.0,0,1,1,1.5,10,6,1,5,2,5,0,0,3,4,1,3,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0.0,0.0,0,1
3458,3550,1,0,55,10,4.0,0,1,1,0.5,8,6,1,5,2,3,0,0,3,4,1,2,2,1,0,0,0,0,1,0,0,0,0,0,0,4,10,0,2,0.101522843,1.854060914,0,0
3459,3551,1,1,55,3,3.0,0,2,2,1.5,10,5,1,5,3,5,0,0,3,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,1
3460,3552,1,1,55,8,1.0,0,3,3,0.5,10,4,1,5,0,5,0,0,3,3,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0,1
3461,3553,1,0,55,2,2.0,0,0,0,0.5,10,6,3,3,3,5,0,0,3,4,1,0,2,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0.0,0.0,0,1
3462,3554,1,0,55,14,1.0,0,3,3,3.5,10,4,3,5,0,3,0,1,3,4,1,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.323610347,0.603054485,0,0
3463,3555,1,0,55,21,2.0,0,0,0,0.5,10,6,1,5,2,4,1,0,3,4,0,3,1,1,0,0,0,0,1,1,0,0,0,0,0,0,2,3,1,1.0,1.0,0,1
3464,3556,1,0,55,12,10.0,1,1,1,2.5,10,6,2,5,5,5,0,0,3,4,1,3,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1.0,2.0,1,1
3465,3557,1,1,55,10,7.0,2,3,3,1.5,10,3,1,4,5,5,1,1,3,1,0,2,2,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,2,0.188405797,1.0,0,0
3466,3558,1,0,55,4,6.0,2,1,1,3.5,10,3,0,5,0,3,0,0,3,2,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.997485331,0.612321878,0,0
3467,3559,1,1,55,16,3.0,1,3,3,3.5,9,4,3,5,0,3,1,0,3,0,0,3,0,0,0,0,0,0,1,1,1,0,1,0,0,0,10,1,0,1.0,3.101910828,0,0
3468,3560,1,1,45,23,10.0,1,3,3,2.5,10,2,1,5,2,4,0,0,3,2,1,3,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0.0,0.0,0,1
3469,3561,1,0,55,17,10.0,1,1,1,1.5,10,6,3,5,1,4,1,1,3,4,1,3,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0.465918896,0.315142364,1,1
3470,3562,1,0,55,24,10.0,1,0,0,3.5,10,6,0,5,2,2,0,1,3,3,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,2,0,0,0,0.582706767,0.457706767,0,1
3471,3563,1,0,55,6,5.0,0,3,3,3.5,10,6,3,4,5,5,0,0,3,4,0,1,2,1,0,0,0,1,1,0,0,0,1,0,0,4,4,2,1,0.0,0.635217391,0,0
3472,3749,1,1,55,22,5.0,0,0,0,1.5,10,3,0,5,0,5,0,0,3,2,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,0,1,0.0,0.0,1,0
3473,3564,1,1,55,25,2.0,0,0,0,1.5,10,6,2,5,3,5,1,1,3,4,0,3,2,1,0,1,0,1,1,0,0,0,0,1,0,4,10,3,0,0.0,0.0,0,0
3474,3565,1,1,55,14,7.0,2,3,3,3.5,10,6,2,5,0,5,0,1,3,2,1,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0,1
3475,3566,1,0,55,3,4.0,1,2,2,3.5,10,6,1,3,2,4,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,0,0.0,0.0,0,1
3476,3567,1,1,55,1,3.0,1,3,3,3.5,10,6,3,3,0,2,0,1,1,4,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0.87667162,0.542719168,0,1
3477,3568,1,1,55,2,2.0,0,3,3,1.5,10,6,3,5,5,0,0,0,2,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,0
3478,3570,1,1,55,15,5.0,0,1,1,0.5,5,4,0,3,1,3,0,0,1,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0.81884058,1.0,0,1
3479,3571,1,0,55,12,4.0,0,0,0,1.5,9,5,0,2,5,2,0,0,3,3,0,1,2,1,0,0,0,0,1,1,0,0,1,0,0,0,6,0,0,0.0,0.0,1,0
3480,3572,1,0,55,8,3.0,1,0,0,1.5,10,6,2,5,0,5,1,0,3,4,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,1,0.0,0.0,0,1
3481,3573,0,1,55,15,2.0,0,0,0,0.5,10,6,1,5,2,1,0,0,3,4,0,3,0,1,0,0,0,0,0,1,0,0,0,1,0,0,5,0,0,0.0,0.0,0,0
3482,3574,1,1,55,19,5.0,0,0,0,2.5,4,6,2,1,2,0,1,0,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0.475728155,0.635217391,0,0
3483,3575,1,0,55,3,2.0,0,1,1,1.5,2,6,0,1,1,3,0,0,1,4,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,7,0,1,0.26172466,0.552571861,1,1
3484,3576,1,0,55,14,1.0,1,0,0,0.5,10,4,3,4,0,1,0,0,3,1,0,2,0,1,0,0,1,0,0,0,1,0,0,0,0,4,0,0,1,0.0,0.0,0,1
3485,3577,1,1,55,11,2.0,0,3,3,2.5,9,5,3,3,0,3,0,0,2,1,1,2,0,1,1,0,0,0,1,1,1,0,0,0,0,0,5,0,3,0.0,0.0,1,0
3486,3578,1,0,55,23,8.0,2,0,0,2.5,10,1,0,5,0,1,0,0,1,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1
3487,3580,1,0,45,16,10.0,1,2,2,1.5,8,5,2,1,5,1,0,1,1,2,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,1.0,1.95844504,1,0
3488,3581,1,0,45,2,5.0,0,2,2,1.5,10,6,2,5,5,5,1,0,3,4,1,3,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1
3489,3582,1,1,55,9,3.0,0,0,0,1.5,10,4,0,5,2,3,0,0,3,3,0,3,2,1,0,0,0,0,0,0,0,0,0,1,0,4,0,0,3,0.824317362,0.188176198,1,0
3490,3583,1,1,55,11,10.0,1,3,3,2.5,10,6,2,5,1,4,0,1,3,4,1,3,1,0,0,1,1,0,1,1,1,0,1,0,0,4,10,2,3,0.0,0.0,0,1
3491,3584,1,1,55,8,4.0,0,2,2,2.5,10,1,0,5,0,1,0,0,3,1,0,3,0,0,0,0,0,1,1,0,0,0,0,0,0,4,0,0,0,1.0,0.899630542,0,1
3492,3585,1,1,55,2,2.0,0,3,3,0.5,10,6,3,5,5,5,0,0,3,4,1,3,1,1,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0.0,0.0,0,0
3493,3586,1,1,55,25,9.0,1,2,2,1.5,10,6,0,5,5,5,0,0,3,4,0,3,2,1,0,0,1,0,1,1,0,0,0,0,1,1,7,0,1,1.0,1.0,1,1
3494,3587,1,1,55,4,3.0,0,1,1,0.5,10,6,3,3,5,5,1,1,3,3,1,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,1,0.0,0.0,1,0
3495,3588,1,1,55,20,4.0,0,1,1,0.5,7,2,1,2,3,0,0,0,3,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0.334784601,1,0
3496,3589,1,0,55,8,2.0,0,3,3,1.5,9,6,2,2,2,2,0,0,3,3,0,3,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0.991596639,0.767331933,1,0
3497,3590,0,0,55,4,2.0,0,0,0,1.5,10,6,1,5,3,5,0,0,3,1,1,3,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1.0,1.0,1,1
3498,3591,1,0,55,17,4.0,0,3,3,2.5,10,3,0,1,5,4,0,0,3,2,1,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.233949946,0.397442873,0,1
3499,3592,1,1,55,11,4.0,0,2,2,2.5,10,2,3,3,5,1,0,1,3,0,0,1,2,0,0,0,0,0,1,1,0,0,1,0,0,4,10,3,0,0.0,0.0,0,0
3500,3593,1,1,55,19,2.0,0,3,3,2.5,7,5,0,2,5,5,0,0,3,4,0,1,2,1,0,0,0,0,1,1,0,0,0,0,1,0,8,0,2,0.475728155,0.635217391,0,0
3501,3866,1,0,45,17,4.0,0,0,0,0.5,10,6,1,4,1,5,0,1,3,1,1,2,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0,1
3502,3594,1,0,45,14,4.0,0,3,3,1.5,10,6,1,5,5,5,1,1,3,4,0,3,2,1,1,1,0,0,1,1,0,0,0,0,0,0,7,2,0,0.990654206,1.0,0,1
3503,3595,1,1,55,25,9.0,1,0,0,3.5,10,3,3,5,2,5,0,1,3,3,0,3,2,1,0,1,1,0,0,0,0,0,0,0,0,0,6,0,1,1.0,3.0,0,1
3504,3596,0,1,55,1,2.0,0,0,0,0.5,8,3,1,5,1,0,0,0,3,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,0,0,0.0,0.0,1,0
3505,3597,1,1,55,24,6.082216088328075,0,3,3,3.5,10,5,3,2,3,5,1,0,3,4,1,0,2,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,3,0.015873016,1.0,1,1
3506,3598,1,1,55,20,3.0,0,3,3,2.5,10,5,3,5,3,1,0,1,3,2,1,3,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0.146487985,0.337569316,0,0
3507,3599,1,0,55,4,5.0,1,1,1,3.5,6,5,2,3,0,3,1,1,3,1,1,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,10,1,3,0.73964497,0.480276134,0,0
3508,3600,1,1,55,4,3.0,0,0,0,1.5,8,4,3,4,4,0,0,1,2,1,0,1,2,0,0,0,0,0,1,1,0,0,0,0,0,0,10,0,0,0.0,0.0,1,0
3509,3601,1,0,55,16,2.0,0,0,0,0.5,6,6,2,1,0,3,0,0,2,3,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,9,0,0,0.041666667,1.0,0,0
3510,3602,1,1,55,23,4.0,0,1,1,1.5,10,6,0,5,5,1,0,0,3,4,0,3,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,1
3511,3603,1,1,55,12,2.0,0,0,0,0.5,10,6,3,1,5,5,0,0,3,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,1.0,0,1
3512,3604,1,1,55,18,6.0,0,3,3,1.5,10,2,0,5,1,5,0,0,3,0,0,3,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0.0,0.635217391,0,0
3513,3605,1,1,55,23,6.0,0,0,0,1.5,10,6,3,5,5,5,0,0,3,4,1,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,1
3514,3606,1,1,45,2,10.0,1,3,3,2.5,10,0,0,5,1,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,0,1
3515,3607,1,0,55,19,3.0,1,3,3,3.5,3,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1.0,1.917322835,0,0
3516,3608,1,1,55,11,4.0,0,3,3,1.5,8,1,3,2,2,1,0,0,2,3,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,2,0,0,2,0.716845878,0.490927419,1,0
3517,3609,1,1,55,2,6.0,1,1,1,1.5,10,5,3,5,4,3,1,0,3,1,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,2,0.346316681,0.309271804,1,1
3518,3610,1,1,55,3,2.0,0,0,0,0.5,4,4,2,0,1,1,0,0,2,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0,0
3519,3611,1,1,55,11,3.0,0,1,1,0.5,10,2,3,2,0,1,1,0,3,2,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,4,5,0,1,0.950276243,0.672651934,1,0
3520,3612,1,1,55,8,10.0,0,0,0,3.5,10,4,1,5,0,5,0,0,3,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.635217391,0,0
3521,3614,1,0,55,17,2.0,0,1,1,1.5,6,6,1,1,5,0,0,1,0,2,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1.0,3.0,0,0
3522,3616,1,1,45,6,3.0,0,3,3,0.5,10,3,2,5,2,0,1,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.398659966,0.611809045,0,0
3523,3617,1,1,55,20,2.0,0,0,0,0.5,10,6,3,5,4,1,1,0,3,4,1,3,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0,1
3524,3618,1,1,45,8,3.0,0,2,2,3.5,10,6,3,5,2,1,1,0,3,4,1,3,1,0,1,0,0,0,1,0,0,0,0,0,0,1,10,3,1,0.867846608,0.646460177,0,0
3525,3619,1,1,55,8,2.0,0,1,1,1.5,10,6,3,5,1,5,1,0,3,3,1,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.727777778,1.0,0,1
3526,3620,1,0,55,13,2.0,0,3,3,0.5,10,6,1,5,1,4,0,1,3,3,0,3,0,1,0,0,0,1,1,0,0,0,0,0,0,0,6,0,1,1.0,2.0,0,0
3527,3621,1,1,40,22,4.0,0,3,3,0.5,2,6,1,3,0,2,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.995798319,1.0,0,0
3528,3622,1,0,55,17,5.0,0,0,0,1.5,8,6,3,5,4,5,1,0,3,4,1,3,0,1,1,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0.513043478,0.317608696,1,1
3529,3623,1,1,55,11,4.0,0,3,3,3.5,10,6,2,4,5,1,0,1,2,3,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,10,0,1,0.0,0.0,0,1
3530,3624,1,0,55,14,2.0,0,2,2,0.5,8,6,0,1,5,1,0,0,1,4,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,10,0,0,0.558685446,0.857394366,0,1
3531,3625,1,1,55,14,3.0,1,0,0,1.5,8,6,3,3,1,5,0,1,3,4,1,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1.0,2.006868132,1,1
3532,3626,1,1,55,14,4.0,0,0,0,1.5,10,6,3,5,4,5,0,0,3,4,1,3,2,1,0,0,0,0,1,1,0,0,0,0,0,1,6,0,0,0.700715015,1.119254341,0,1
3533,3628,1,0,45,24,3.0,0,1,1,3.5,7,5,1,3,1,1,0,0,1,4,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,7,0,0,1.0,1.949733096,0,0
3534,3629,1,1,55,8,2.0,1,3,3,2.5,10,6,3,3,4,5,1,0,3,4,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4,0,1,0.942331288,0.448159509,0,0
3535,3630,1,0,55,22,3.0,0,2,2,3.5,10,6,3,5,1,5,1,0,3,4,1,3,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1.0,1.932539683,0,1
3536,3631,0,1,55,2,5.0,0,0,0,1.5,10,3,0,5,0,1,0,0,3,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,1.0,2.0,0,1
3537,3632,0,1,55,1,3.0,0,3,3,0.5,10,6,3,4,1,5,1,0,3,4,1,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,1
3538,3633,0,0,55,22,4.0,0,0,0,0.5,7,6,0,5,1,2,0,0,3,4,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,3.0,1,0
3539,3634,0,0,55,17,6.082216088328075,0,0,0,1.5,10,6,2,5,5,3,0,0,3,4,0,3,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1.0,1.0,1,0
3540,3635,1,0,45,13,4.0,0,1,1,1.5,9,6,0,5,2,4,0,0,3,4,0,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.08083442,0.476205997,0,1
3541,3636,1,1,55,8,3.0,0,2,2,0.5,10,3,3,5,4,3,0,1,3,2,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1
3542,3637,0,0,55,4,6.0,2,0,0,3.5,6,6,3,0,3,3,0,0,1,4,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0.965432099,0.901851852,1,0
3543,3638,1,1,55,3,8.0,2,1,1,1.5,4,6,0,5,1,1,0,0,0,2,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,7,0,0,0.4381036,0.962028095,0,1
3544,3639,1,0,55,16,3.0,0,0,0,2.5,10,6,1,2,0,1,0,1,3,3,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,3,6,0,1,0.997641509,0.43071934,1,0
